id,Label
1.623549909977932e+18,Happiness
1.611793127861363e+18,Sadness
1.626777969338229e+18,Happiness
1.611690991152693e+18,Anger
1.625795626884809e+18,Anger
1.606873790792847e+18,Sadness
1.606975755531031e+18,Happiness
1.606022871414874e+18,Happiness
1.608514298459873e+18,Surprise
1.605948132348416e+18,Happiness
1.608240853159379e+18,Anger
1.61487683894954e+18,Surprise
1.626050241698091e+18,Surprise
1.608259633361355e+18,Surprise
1.612787029611512e+18,Happiness
1.601772847374143e+18,Anger
1.645417852659286e+18,Happiness
1.644920327267316e+18,Happiness
1.608821362000265e+18,Sadness
1.620398563250557e+18,Sadness
1.617393452693479e+18,Surprise
1.619714072764883e+18,Surprise
1.66236044738585e+18,Anger
1.614808043308421e+18,Surprise
1.609228788046463e+18,Happiness
1.621598820105609e+18,Happiness
1.608514806738489e+18,Surprise
1.60917256250395e+18,Surprise
1.606842252764271e+18,Sadness
1.612364059776614e+18,Sadness
1.621073541054755e+18,Sadness
1.607797286616338e+18,Fear
1.607579558706053e+18,Fear
1.627440858365678e+18,Fear
1.634186884548268e+18,Fear
1.606954153439527e+18,Fear
1.606667852144157e+18,Fear
1.609066588208087e+18,Fear
1.606787737826529e+18,Fear
1.611200376904065e+18,Surprise
1.614343221454451e+18,Surprise
1.616888081487135e+18,Fear
1.580786335484621e+18,Fear
1.606790145541345e+18,Sadness
1.646265933420442e+18,Happiness
1.612869476390736e+18,Sadness
1.611557209024127e+18,Anger
1.622724077994619e+18,Anger
1.615804987287736e+18,Anger
1.605841218088456e+18,Disgust
1.648218757070766e+18,Fear
1.631346771233473e+18,Anger
1.611031879519437e+18,Anger
1.623861812067439e+18,Anger
1.60703721918081e+18,Surprise
1.611693575640875e+18,Anger
1.606196364798349e+18,Anger
1.615455824683442e+18,Anger
1.610982673740169e+18,Anger
1.618423566093156e+18,Anger
1.617708098638184e+18,Anger
1.634644340344488e+18,Anger
1.612942561710146e+18,Anger
1.629160241630781e+18,Surprise
1.627863421797663e+18,Anger
1.605415656597426e+18,Happiness
1.616887652787098e+18,Sadness
1.607015886816264e+18,Happiness
1.619055072163566e+18,Anger
1.615788898487271e+18,Sadness
1.598461085476168e+18,Sadness
1.620066454560449e+18,Happiness
1.641872583594238e+18,Happiness
1.578954943171809e+18,Sadness
1.632258232558428e+18,Happiness
1.620764645173887e+18,Sadness
1.605520014496264e+18,Anger
1.580307358949208e+18,Sadness
1.607627251390058e+18,Surprise
1.60965246004115e+18,Surprise
1.606521446250996e+18,Anger
1.605613239232266e+18,Surprise
1.619719774669517e+18,Sadness
1.644984199001121e+18,Anger
1.646563559508148e+18,Sadness
1.606479205621006e+18,Fear
1.620188392150671e+18,Surprise
1.607284993268781e+18,Fear
1.572865234183901e+18,Happiness
1.621984184578281e+18,Happiness
1.605970736631333e+18,Sadness
1.604551271448728e+18,Surprise
1.606187464380424e+18,Sadness
1.606346320620519e+18,Anger
1.607403127820648e+18,Happiness
1.613506734559007e+18,Sadness
1.606315666415534e+18,Anger
1.618763540185367e+18,Surprise
1.614727190050136e+18,Anger
1.606660672695198e+18,Sadness
1.608794816594481e+18,Anger
1.63502411783671e+18,Happiness
1.635349349071987e+18,Happiness
1.640210447461917e+18,Anger
1.614619042022658e+18,Anger
1.65308942628787e+18,Sadness
1.633798976968294e+18,Surprise
1.608151733162709e+18,Sadness
1.623602788520366e+18,Anger
1.616887348893209e+18,Other
1.609287965691515e+18,Other
1.577533798182437e+18,Sadness
1.64466397210728e+18,Sadness
1.661027378749923e+18,Sadness
1.60621413363182e+18,Fear
1.625668274209051e+18,Happiness
1.607415440095183e+18,Anger
1.606513641842516e+18,Anger
1.607746937838797e+18,Anger
1.576952548283458e+18,Anger
1.611436674763948e+18,Anger
1.608173234578461e+18,Surprise
1.608596008744751e+18,Surprise
1.656712034224947e+18,Sadness
1.645402185142862e+18,Sadness
1.607043293673841e+18,Sadness
1.60672508731025e+18,Anger
1.644480720323199e+18,Sadness
1.644730923064148e+18,Anger
1.606588538845274e+18,Sadness
1.644585902860059e+18,Surprise
1.644608862647902e+18,Sadness
1.644743779646161e+18,Surprise
1.64442281366562e+18,Sadness
1.644849712074293e+18,Anger
1.644379121638871e+18,Surprise
1.64474264339651e+18,Surprise
1.645512643099197e+18,Sadness
1.582461130080854e+18,Happiness
1.606255911659442e+18,Surprise
1.581309304308568e+18,Anger
1.622820387477418e+18,Fear
1.577223564507623e+18,Sadness
1.60757330935665e+18,Surprise
1.606196332355408e+18,Sadness
1.606304674939687e+18,Anger
1.606766396230324e+18,Disgust
1.607858280445129e+18,Anger
1.625861487511359e+18,Sadness
1.606685999274369e+18,Other
1.644935440779166e+18,Surprise
1.609071472609493e+18,Happiness
1.639725919349752e+18,Happiness
1.612284390322717e+18,Happiness
1.631552702097523e+18,Anger
1.61972078142412e+18,Happiness
1.607064424204112e+18,Happiness
1.606594672662553e+18,Happiness
1.602737765984403e+18,Happiness
1.615851808257376e+18,Sadness
1.633021970970288e+18,Surprise
1.607598889598583e+18,Disgust
1.611664606795268e+18,Happiness
1.577359185997697e+18,Happiness
1.644234329680118e+18,Happiness
1.611751622211781e+18,Sadness
1.615368664668332e+18,Surprise
1.617429463444386e+18,Sadness
1.64440553269701e+18,Fear
1.644395263015154e+18,Fear
1.627758983015547e+18,Sadness
1.607173974873735e+18,Happiness
1.617167931758068e+18,Sadness
1.615994224243085e+18,Happiness
1.615488474596925e+18,Happiness
1.609161700145504e+18,Surprise
1.605770508070539e+18,Surprise
1.623582502706373e+18,Anger
1.634999551802364e+18,Surprise
1.607019063766839e+18,Surprise
1.616577551820034e+18,Sadness
1.60744114723609e+18,Sadness
1.649165368122921e+18,Sadness
1.615216438289256e+18,Sadness
1.606624199254032e+18,Anger
1.615410301347717e+18,Anger
1.607368517006905e+18,Anger
1.608434838113255e+18,Anger
1.620947813810176e+18,Surprise
1.608275233852498e+18,Happiness
1.633629617809654e+18,Happiness
1.606304686927016e+18,Surprise
1.60668217998728e+18,Surprise
1.619466013741048e+18,Fear
1.612320778879664e+18,Fear
1.606088469826404e+18,Anger
1.592931188548989e+18,Happiness
1.627181577448071e+18,Happiness
1.617102469510701e+18,Surprise
1.611967630554067e+18,Happiness
1.627490632569696e+18,Happiness
1.644632693840249e+18,Happiness
1.608230127695188e+18,Surprise
1.637445235776029e+18,Happiness
1.60880643380154e+18,Surprise
1.645118198834946e+18,Happiness
1.606043223251554e+18,Surprise
1.57740059561447e+18,Happiness
1.644610502176252e+18,Anger
1.606788930472673e+18,Anger
1.627331865928425e+18,Sadness
1.607841551752774e+18,Happiness
1.613120972424638e+18,Happiness
1.58882152320877e+18,Surprise
1.618710762171822e+18,Happiness
1.62111302143012e+18,Surprise
1.637693649499611e+18,Happiness
1.60824874403378e+18,Surprise
1.607024800513524e+18,Sadness
1.659207382726226e+18,Surprise
1.607348919603954e+18,Happiness
1.630478618832032e+18,Surprise
1.612786805203501e+18,Surprise
1.60672489409153e+18,Happiness
1.60673688801393e+18,Happiness
1.606585385726919e+18,Happiness
1.612569287134269e+18,Surprise
1.644996484880794e+18,Anger
1.580069050662945e+18,Anger
1.644781349054689e+18,Fear
1.644831216531636e+18,Happiness
1.608730820159898e+18,Sadness
1.630989351998878e+18,Anger
1.600252894254551e+18,Anger
1.607051080546025e+18,Surprise
1.605992810150248e+18,Sadness
1.644570140258828e+18,Sadness
1.606925807091593e+18,Anger
1.637404848210559e+18,Sadness
1.609048057760424e+18,Surprise
1.623906066529657e+18,Happiness
1.628968873386017e+18,Happiness
1.634446294688096e+18,Happiness
1.608756428147397e+18,Anger
1.607319743114904e+18,Anger
1.608001745304826e+18,Surprise
1.606061323980116e+18,Sadness
1.61291708600277e+18,Surprise
1.607237696359105e+18,Surprise
1.613230526084661e+18,Sadness
1.607147770120638e+18,Happiness
1.616888151124988e+18,Surprise
1.607077655446168e+18,Sadness
1.644467931122639e+18,Sadness
1.610982259900748e+18,Anger
1.644828945248932e+18,Sadness
1.61340333884194e+18,Sadness
1.648265874166653e+18,Sadness
1.64829594394556e+18,Surprise
1.612174386760487e+18,Happiness
1.645364890654196e+18,Sadness
1.61934334792319e+18,Sadness
1.606053007166054e+18,Happiness
1.606982673435693e+18,Sadness
1.615595662799942e+18,Happiness
1.607692074421453e+18,Sadness
1.609081663367127e+18,Sadness
1.608481107221037e+18,Sadness
1.608969774087959e+18,Happiness
1.637574232350548e+18,Sadness
1.628148997855785e+18,Sadness
1.610550641142952e+18,Happiness
1.618098497387131e+18,Happiness
1.645074648994857e+18,Anger
1.614706185101263e+18,Fear
1.638073261513638e+18,Happiness
1.635928858925969e+18,Sadness
1.623063278233715e+18,Happiness
1.607017193904148e+18,Anger
1.621113450385805e+18,Surprise
1.606831407128535e+18,Happiness
1.606661231816884e+18,Sadness
1.605874400292753e+18,Surprise
1.606885921844077e+18,Happiness
1.620870323641127e+18,Sadness
1.602431440700019e+18,Surprise
1.611693383931642e+18,Happiness
1.607745300072108e+18,Surprise
1.611403613707846e+18,Surprise
1.63418686905453e+18,Surprise
1.607731819709108e+18,Sadness
1.606254519834354e+18,Happiness
1.60592530836813e+18,Anger
1.612546140251238e+18,Surprise
1.62760497635174e+18,Happiness
1.608167526474699e+18,Anger
1.627085849056915e+18,Anger
1.61811119249254e+18,Happiness
1.615073604806345e+18,Fear
1.616374380413727e+18,Surprise
1.61837227812284e+18,Surprise
1.638278081847673e+18,Surprise
1.611236310496469e+18,Sadness
1.610394020064158e+18,Surprise
1.607010772265374e+18,Sadness
1.607498742311043e+18,Surprise
1.614108755767218e+18,Surprise
1.605897960474157e+18,Surprise
1.631301531810005e+18,Anger
1.609861117240832e+18,Sadness
1.644785823215235e+18,Sadness
1.606277844035899e+18,Anger
1.619719790825964e+18,Anger
1.620168170358317e+18,Anger
1.608388966075482e+18,Sadness
1.607089464836522e+18,Anger
1.608796541069808e+18,Other
1.606328742925812e+18,Other
1.607945692248707e+18,Happiness
1.60750097954451e+18,Happiness
1.644765086005772e+18,Surprise
1.645304870516187e+18,Anger
1.64443987080108e+18,Surprise
1.612248102961926e+18,Anger
1.606314678765789e+18,Surprise
1.644432060189114e+18,Surprise
1.644564086099702e+18,Surprise
1.63164402841969e+18,Sadness
1.629739270322917e+18,Happiness
1.62389793409298e+18,Sadness
1.63357866464553e+18,Fear
1.632479000001155e+18,Sadness
1.632478979105124e+18,Surprise
1.607077848455729e+18,Surprise
1.629614028564877e+18,Sadness
1.573944554516091e+18,Anger
1.61914728692335e+18,Fear
1.606130259811656e+18,Anger
1.620708177322086e+18,Sadness
1.61159782047746e+18,Anger
1.615696044653674e+18,Sadness
1.607885526060896e+18,Anger
1.637748516020683e+18,Happiness
1.639729638309077e+18,Sadness
1.612226006831751e+18,Anger
1.606766631836914e+18,Surprise
1.608867667770999e+18,Surprise
1.621030406723351e+18,Anger
1.621113162350334e+18,Sadness
1.644716870413451e+18,Surprise
1.606998457054802e+18,Surprise
1.623549973056078e+18,Surprise
1.635516960636117e+18,Surprise
1.60886772175591e+18,Surprise
1.622283663575589e+18,Surprise
1.608601282226553e+18,Surprise
1.611871663662195e+18,Sadness
1.577229084387873e+18,Surprise
1.60702333954501e+18,Sadness
1.65677248639284e+18,Sadness
1.62354998177604e+18,Happiness
1.615852410232279e+18,Happiness
1.644483037231546e+18,Happiness
1.607549329488892e+18,Anger
1.606278049489527e+18,Anger
1.616425224307614e+18,Sadness
1.606743674599023e+18,Anger
1.610036313863987e+18,Anger
1.648416531661955e+18,Happiness
1.607448084006732e+18,Anger
1.6067141468962e+18,Anger
1.644388201329459e+18,Sadness
1.644456092426961e+18,Sadness
1.611131855033475e+18,Happiness
1.622820516930408e+18,Sadness
1.618931050075521e+18,Fear
1.630834879926612e+18,Sadness
1.595591639900324e+18,Surprise
1.618760582286692e+18,Surprise
1.606299525697532e+18,Happiness
1.618912575839957e+18,Sadness
1.608314393296605e+18,Sadness
1.659491876049699e+18,Surprise
1.644492283255874e+18,Surprise
1.644982750615851e+18,Surprise
1.612034909748748e+18,Surprise
1.61940110328791e+18,Happiness
1.608807953750168e+18,Sadness
1.643219418174849e+18,Happiness
1.634186647775609e+18,Sadness
1.608077639339721e+18,Sadness
1.663975811861365e+18,Happiness
1.644568316957061e+18,Happiness
1.606693521003491e+18,Sadness
1.645083887737946e+18,Anger
1.606358931764281e+18,Sadness
1.607950140647805e+18,Sadness
1.644387780313612e+18,Surprise
1.617279172040081e+18,Anger
1.631627526761066e+18,Sadness
1.648769726724833e+18,Sadness
1.610155839360307e+18,Anger
1.62512086265437e+18,Sadness
1.637626805891789e+18,Fear
1.660752362649321e+18,Anger
1.602879345143566e+18,Fear
1.613556636919947e+18,Sadness
1.612131598681649e+18,Anger
1.655222050233917e+18,Anger
1.618736904996016e+18,Anger
1.640059100297048e+18,Anger
1.5802466466043e+18,Fear
1.648511060499116e+18,Anger
1.624287034121634e+18,Anger
1.608477106203398e+18,Anger
1.608386058512904e+18,Anger
1.581609827473977e+18,Sadness
1.608020279137272e+18,Happiness
1.644567888076874e+18,Happiness
1.622240521476362e+18,Happiness
1.606726185895043e+18,Happiness
1.617060434271687e+18,Happiness
1.614856483983819e+18,Surprise
1.617073650884309e+18,Sadness
1.652000440911901e+18,Sadness
1.663285517729898e+18,Sadness
1.662125358764679e+18,Sadness
1.616906741173846e+18,Surprise
1.61242307647341e+18,Surprise
1.640220386548752e+18,Surprise
1.611720641056772e+18,Happiness
1.624404638567916e+18,Surprise
1.605413753188745e+18,Happiness
1.605600723147772e+18,Surprise
1.605394257678045e+18,Surprise
1.633578736514896e+18,Surprise
1.611693284501651e+18,Anger
1.636277730533601e+18,Anger
1.608008169459941e+18,Anger
1.633366700661023e+18,Anger
1.643642145146798e+18,Surprise
1.577689847434973e+18,Happiness
1.656293676128035e+18,Anger
1.612872388915651e+18,Anger
1.61239847794183e+18,Happiness
1.619921815673115e+18,Surprise
1.606496863980749e+18,Anger
1.605720713423311e+18,Anger
1.606247587408814e+18,Anger
1.617885468150071e+18,Surprise
1.608593623129686e+18,Happiness
1.614574840261779e+18,Anger
1.629217074114449e+18,Anger
1.607095449042981e+18,Sadness
1.621765532918718e+18,Happiness
1.610980908462375e+18,Happiness
1.633578674711839e+18,Anger
1.60135498867173e+18,Surprise
1.61287486161723e+18,Surprise
1.61274485556183e+18,Happiness
1.606971215130014e+18,Happiness
1.634882235714396e+18,Sadness
1.607050811510514e+18,Happiness
1.644874449643246e+18,Happiness
1.617836170058273e+18,Happiness
1.617847545686024e+18,Surprise
1.617860146998432e+18,Sadness
1.607546201599246e+18,Happiness
1.606985853439742e+18,Happiness
1.618144697373069e+18,Happiness
1.642363059820691e+18,Sadness
1.601566497780158e+18,Happiness
1.580112769629626e+18,Surprise
1.633366728557367e+18,Happiness
1.634441274773078e+18,Happiness
1.622466495035867e+18,Anger
1.606282007788458e+18,Disgust
1.625665590089355e+18,Anger
1.612560453493719e+18,Sadness
1.632904697496338e+18,Happiness
1.60785580796563e+18,Anger
1.618230637370167e+18,Anger
1.608000177683694e+18,Anger
1.608727168623997e+18,Anger
1.606831399885066e+18,Anger
1.605468524842992e+18,Anger
1.61089782391817e+18,Anger
1.610441869325902e+18,Anger
1.616887910057509e+18,Anger
1.607175109944705e+18,Surprise
1.632206057404772e+18,Surprise
1.614569238337032e+18,Anger
1.606591251502969e+18,Sadness
1.61345022170232e+18,Anger
1.648859050707239e+18,Anger
1.61467999038122e+18,Sadness
1.624537721208463e+18,Surprise
1.618348822983512e+18,Anger
1.609034617155379e+18,Happiness
1.574072908166697e+18,Surprise
1.619877260844208e+18,Fear
1.645348385262563e+18,Sadness
1.605919925373207e+18,Happiness
1.606613693940244e+18,Happiness
1.6163778886342e+18,Anger
1.608639313625121e+18,Happiness
1.640424748214817e+18,Surprise
1.60786179402616e+18,Surprise
1.61143702692601e+18,Surprise
1.576552723708641e+18,Surprise
1.576646447042216e+18,Anger
1.606409565003719e+18,Surprise
1.614598413617594e+18,Anger
1.612509750532399e+18,Sadness
1.61688708223597e+18,Surprise
1.606919597827183e+18,Fear
1.605317930534973e+18,Surprise
1.613401882327937e+18,Sadness
1.635367890689085e+18,Happiness
1.607444784125444e+18,Anger
1.606939612437713e+18,Anger
1.581776056474038e+18,Anger
1.594342080167678e+18,Anger
1.606077630729425e+18,Anger
1.618958787431506e+18,Sadness
1.610940697888129e+18,Surprise
1.606765316230578e+18,Anger
1.606578970056483e+18,Fear
1.608735614127731e+18,Anger
1.611200410790023e+18,Surprise
1.5764952519586e+18,Sadness
1.611814760105796e+18,Surprise
1.60625955072988e+18,Anger
1.608018573062205e+18,Anger
1.608456442994131e+18,Surprise
1.608162192565699e+18,Anger
1.609072486674756e+18,Surprise
1.60597081566466e+18,Surprise
1.607048953304093e+18,Surprise
1.624403414598705e+18,Anger
1.605477640344785e+18,Surprise
1.60697226158354e+18,Anger
1.609577678541054e+18,Happiness
1.622820500987855e+18,Surprise
1.610981957504209e+18,Surprise
1.627980200548991e+18,Happiness
1.612133970380038e+18,Surprise
1.611200986411852e+18,Surprise
1.612174362018202e+18,Surprise
1.648950158711747e+18,Sadness
1.6381782209768e+18,Happiness
1.610312652026417e+18,Happiness
1.615691529275978e+18,Sadness
1.616803948136133e+18,Happiness
1.606931622615552e+18,Happiness
1.61480401590016e+18,Happiness
1.649050486690173e+18,Surprise
1.610947728087089e+18,Happiness
1.61109157143212e+18,Surprise
1.618858987247768e+18,Happiness
1.60868825661456e+18,Happiness
1.576602432301171e+18,Happiness
1.644484018346312e+18,Sadness
1.611319383464313e+18,Sadness
1.64521566695639e+18,Happiness
1.644385927240745e+18,Sadness
1.618958978834391e+18,Sadness
1.638134509433414e+18,Happiness
1.610433833165533e+18,Surprise
1.606717522136416e+18,Happiness
1.61425390470287e+18,Sadness
1.628490851902013e+18,Surprise
1.63480114822502e+18,Happiness
1.61563560592871e+18,Surprise
1.619305328285479e+18,Happiness
1.620655905334526e+18,Surprise
1.605496518781198e+18,Surprise
1.622203759664239e+18,Happiness
1.629216047659201e+18,Happiness
1.606247768195858e+18,Surprise
1.634370314493891e+18,Surprise
1.609033010766307e+18,Surprise
1.623660116330562e+18,Surprise
1.608112406802096e+18,Surprise
1.60587993992373e+18,Other
1.634422547822281e+18,Happiness
1.61166187001584e+18,Surprise
1.635520170742645e+18,Sadness
1.60815968648994e+18,Anger
1.608617488492941e+18,Anger
1.581108776161026e+18,Sadness
1.629152464258884e+18,Sadness
1.607943821425521e+18,Surprise
1.605580037062787e+18,Surprise
1.614928547423846e+18,Disgust
1.644234268132909e+18,Surprise
1.631628656689775e+18,Happiness
1.629821210828702e+18,Sadness
1.606225978220458e+18,Happiness
1.654667555259433e+18,Anger
1.614655734385353e+18,Anger
1.618347034985267e+18,Surprise
1.642621157714035e+18,Anger
1.626934081337405e+18,Surprise
1.644417269714362e+18,Sadness
1.631552232692023e+18,Surprise
1.639445816338153e+18,Anger
1.608615474207818e+18,Sadness
1.606817806745567e+18,Sadness
1.619297093969125e+18,Fear
1.624498271510209e+18,Surprise
1.611486263030301e+18,Sadness
1.606399030711521e+18,Sadness
1.632799528221921e+18,Sadness
1.61252359770853e+18,Sadness
1.614670406065037e+18,Sadness
1.647388683966743e+18,Sadness
1.615787076531667e+18,Surprise
1.607767832275857e+18,Happiness
1.626320861497119e+18,Happiness
1.606274958337839e+18,Sadness
1.644391946142507e+18,Surprise
1.609072330562761e+18,Sadness
1.617131789637804e+18,Anger
1.616424994141098e+18,Happiness
1.606769913997189e+18,Surprise
1.64443439446612e+18,Anger
1.620191304176255e+18,Sadness
1.623549931020767e+18,Happiness
1.605596675371827e+18,Surprise
1.611246477288018e+18,Happiness
1.644478292399907e+18,Sadness
1.616796022172422e+18,Surprise
1.625820460582679e+18,Surprise
1.644454965363048e+18,Sadness
1.633834693266375e+18,Happiness
1.613250953783771e+18,Surprise
1.625381974536847e+18,Happiness
1.641297892106174e+18,Happiness
1.622659241772302e+18,Anger
1.606358145638466e+18,Anger
1.606779678727053e+18,Happiness
1.612018899050193e+18,Anger
1.605646520497234e+18,Sadness
1.609524278768308e+18,Sadness
1.605401914136531e+18,Sadness
1.609400667017449e+18,Sadness
1.608200070037398e+18,Anger
1.603208437051138e+18,Anger
1.591901972470591e+18,Surprise
1.612119177221001e+18,Anger
1.610646756462678e+18,Sadness
1.577695145063072e+18,Happiness
1.606445345831289e+18,Anger
1.61155544792397e+18,Anger
1.607294502854615e+18,Anger
1.617428678023217e+18,Sadness
1.617372688665956e+18,Anger
1.606740676334744e+18,Happiness
1.608372845025067e+18,Happiness
1.645512698380124e+18,Sadness
1.615041807557198e+18,Surprise
1.608488296388399e+18,Sadness
1.605574112453108e+18,Surprise
1.617657760543539e+18,Sadness
1.61680433406224e+18,Anger
1.617838919625871e+18,Surprise
1.631552658350948e+18,Sadness
1.644241928769135e+18,Anger
1.613919124740088e+18,Sadness
1.644593492167991e+18,Sadness
1.609391680406585e+18,Happiness
1.621984593082466e+18,Surprise
1.614660802195194e+18,Anger
1.648222271859839e+18,Surprise
1.640458891107377e+18,Surprise
1.606048747699306e+18,Happiness
1.606409589444026e+18,Anger
1.617951709644612e+18,Surprise
1.606134264675717e+18,Happiness
1.606758974266937e+18,Happiness
1.591013567234736e+18,Surprise
1.581144552320029e+18,Anger
1.642037070452367e+18,Anger
1.60682540570053e+18,Anger
1.617518208688292e+18,Anger
1.580098005105271e+18,Other
1.606382648083026e+18,Happiness
1.619609024810619e+18,Sadness
1.620745059691028e+18,Sadness
1.610897748651278e+18,Other
1.60623646096053e+18,Sadness
1.613813718407877e+18,Happiness
1.644553849170977e+18,Surprise
1.617221699061125e+18,Sadness
1.606264963948954e+18,Anger
1.608915369129046e+18,Surprise
1.606012163625079e+18,Happiness
1.606424926923231e+18,Happiness
1.615782868357104e+18,Anger
1.606487146793243e+18,Sadness
1.612427327723688e+18,Sadness
1.608127239299961e+18,Anger
1.606767684359786e+18,Sadness
1.589699444244886e+18,Happiness
1.62037270910772e+18,Anger
1.607734594891125e+18,Happiness
1.634583561607979e+18,Happiness
1.616212942894289e+18,Happiness
1.607121078312391e+18,Anger
1.607641408306823e+18,Surprise
1.606410461427245e+18,Sadness
1.607337166773821e+18,Fear
1.60899025573e+18,Anger
1.615081749398327e+18,Sadness
1.61617802039758e+18,Surprise
1.616075923240911e+18,Surprise
1.606328661128483e+18,Surprise
1.605973566314254e+18,Happiness
1.612879367058907e+18,Surprise
1.605580659820577e+18,Happiness
1.613691290062934e+18,Sadness
1.612394682172031e+18,Sadness
1.644432105525375e+18,Happiness
1.60624115424836e+18,Happiness
1.644405233177575e+18,Sadness
1.644416781505765e+18,Surprise
1.611693680238424e+18,Sadness
1.606824818275402e+18,Surprise
1.607932636756087e+18,Happiness
1.629597878367961e+18,Sadness
1.635268242280432e+18,Other
1.607514359332327e+18,Happiness
1.607787469075784e+18,Happiness
1.644453149405757e+18,Anger
1.625668962574012e+18,Fear
1.644492945154879e+18,Surprise
1.644996582134129e+18,Happiness
1.644753422078607e+18,Happiness
1.644406187352367e+18,Happiness
1.64456478390195e+18,Surprise
1.608752425338561e+18,Happiness
1.645317938793136e+18,Surprise
1.60670245368014e+18,Anger
1.644725670809854e+18,Sadness
1.644418333888979e+18,Surprise
1.648018862837735e+18,Surprise
1.644563312196059e+18,Surprise
1.645051929494422e+18,Happiness
1.606352243258687e+18,Surprise
1.606335333339042e+18,Sadness
1.60949505565544e+18,Sadness
1.610317024692937e+18,Sadness
1.64788723554544e+18,Surprise
1.638965373755339e+18,Sadness
1.644458157429727e+18,Sadness
1.644452163479826e+18,Surprise
1.645148503570633e+18,Surprise
1.64444600518486e+18,Anger
1.644382727347532e+18,Sadness
1.644413176866382e+18,Sadness
1.610677439746957e+18,Happiness
1.610948026373226e+18,Surprise
1.644805306273133e+18,Happiness
1.607985273576591e+18,Happiness
1.622822763542221e+18,Anger
1.608372826561737e+18,Surprise
1.606954128877703e+18,Surprise
1.590420401527878e+18,Happiness
1.644743575568019e+18,Surprise
1.608374522209776e+18,Surprise
1.644568754431447e+18,Anger
1.652130631751709e+18,Happiness
1.607074600307032e+18,Happiness
1.616541852328661e+18,Sadness
1.607003131933594e+18,Happiness
1.644786134340231e+18,Surprise
1.644459579441332e+18,Happiness
1.644707644081316e+18,Sadness
1.644478181657793e+18,Sadness
1.607477852504719e+18,Sadness
1.609378523202093e+18,Happiness
1.598048595285971e+18,Sadness
1.655645084640236e+18,Surprise
1.644996322238317e+18,Sadness
1.605814515349836e+18,Happiness
1.644996282153419e+18,Anger
1.607835315267375e+18,Surprise
1.608689410106876e+18,Surprise
1.644519622517858e+18,Anger
1.644382831173313e+18,Surprise
1.644474798905479e+18,Anger
1.633127293022351e+18,Happiness
1.618660478519218e+18,Happiness
1.59000366265858e+18,Sadness
1.606174546129588e+18,Sadness
1.624374435032764e+18,Surprise
1.644741814648291e+18,Sadness
1.606414091932795e+18,Sadness
1.616750924868747e+18,Happiness
1.606954218551939e+18,Happiness
1.607697446733505e+18,Anger
1.607048733518365e+18,Sadness
1.616568563891847e+18,Surprise
1.633776287729713e+18,Surprise
1.628055663481094e+18,Sadness
1.605681757906358e+18,Anger
1.606943181672972e+18,Fear
1.652637688305005e+18,Happiness
1.645150449190973e+18,Surprise
1.610897924870865e+18,Anger
1.614509851740373e+18,Anger
1.647524881515311e+18,Anger
1.644432731969843e+18,Anger
1.644485215190934e+18,Anger
1.608020250796392e+18,Anger
1.608589863175221e+18,Anger
1.644786628127277e+18,Anger
1.644755679528247e+18,Anger
1.620329808810111e+18,Anger
1.606303337950851e+18,Anger
1.617646469850468e+18,Sadness
1.608190157479633e+18,Anger
1.651308295716471e+18,Anger
1.631368554648855e+18,Anger
1.653511502110786e+18,Anger
1.652193235362619e+18,Anger
1.607285877134197e+18,Anger
1.64448298457206e+18,Surprise
1.617873812913295e+18,Anger
1.644742725990859e+18,Anger
1.627728152712688e+18,Happiness
1.644476379558232e+18,Anger
1.577258359178547e+18,Sadness
1.575741506526192e+18,Anger
1.622284200823996e+18,Anger
1.615372489470755e+18,Anger
1.615170775958585e+18,Disgust
1.606377271824159e+18,Anger
1.607648928157307e+18,Anger
1.607664127664873e+18,Anger
1.607820749619839e+18,Happiness
1.607493185122755e+18,Happiness
1.661705949084627e+18,Happiness
1.607077035788173e+18,Sadness
1.607059036490371e+18,Sadness
1.620087398091854e+18,Happiness
1.644633739702444e+18,Happiness
1.644397216268788e+18,Sadness
1.644381397530837e+18,Sadness
1.645051517311828e+18,Happiness
1.644416184228655e+18,Happiness
1.644426978055922e+18,Fear
1.644464114645754e+18,Sadness
1.577201575487246e+18,Happiness
1.607619088293171e+18,Happiness
1.577211304774754e+18,Anger
1.656190852555743e+18,Anger
1.614758993599013e+18,Fear
1.654942327717102e+18,Fear
1.630458109113123e+18,Anger
1.608728768641733e+18,Surprise
1.644760766426362e+18,Anger
1.606983007113708e+18,Anger
1.631241526775886e+18,Happiness
1.633578625609118e+18,Anger
1.644581783952933e+18,Anger
1.609152961703297e+18,Happiness
1.635612226047431e+18,Surprise
1.637874900806271e+18,Anger
1.633487439485387e+18,Sadness
1.636038857174008e+18,Sadness
1.613303922403467e+18,Anger
1.606756209184629e+18,Surprise
1.607290506509423e+18,Happiness
1.609391229644702e+18,Sadness
1.608752534998634e+18,Anger
1.60599294933812e+18,Anger
1.61522282084975e+18,Anger
1.610924522353435e+18,Anger
1.627334955624718e+18,Happiness
1.606547671933755e+18,Surprise
1.624819272768971e+18,Surprise
1.57950948676694e+18,Happiness
1.607830672479248e+18,Anger
1.64458017105843e+18,Happiness
1.606022598583788e+18,Happiness
1.626883554582864e+18,Sadness
1.60797233961803e+18,Anger
1.580475631321555e+18,Happiness
1.605381414446199e+18,Surprise
1.626107756653728e+18,Surprise
